,user_id,sample_id,prediction
3136,9925,3136,0.3
3137,15006,3137,0.5
3138,13030,3138,0.4
3139,6831,3139,0.7
3140,18476,3140,1.0
3141,7210,3141,0.4
3142,8983,3142,0.4
3143,18560,3143,0.3
3144,7135,3144,0.8
3145,8639,3145,1.0
3146,4739,3146,0.6
3147,6279,3147,0.6
3148,16462,3148,0.4
3149,6568,3149,0.6
3150,16260,3150,0.6
3151,11837,3151,0.2
3152,9794,3152,0.8
3153,3212,3153,0.7
3154,15742,3154,1.0
3155,2333,3155,0.9
3156,3352,3156,0.7
3157,5508,3157,0.8
3158,10329,3158,0.2
3159,17778,3159,0.6
3160,19233,3160,0.0
3161,14922,3161,0.2
3162,6420,3162,1.0
3163,17595,3163,0.4
3164,13465,3164,0.7
3165,904,3165,0.4
3166,5565,3166,0.9
3167,7928,3167,0.6
3168,14381,3168,0.2
3169,19722,3169,0.8
3170,17053,3170,0.2
3171,14162,3171,0.4
3172,6732,3172,0.5
3173,8760,3173,0.8
3174,154,3174,0.7
3175,587,3175,0.8
3176,13226,3176,0.4
3177,956,3177,0.8
3178,17172,3178,0.2
3179,4352,3179,0.3
3180,6833,3180,0.7
3181,11499,3181,0.6
3182,15111,3182,0.8
3183,7129,3183,0.7
3184,9233,3184,0.7
3185,4222,3185,0.7
3186,4700,3186,0.8
3187,18824,3187,0.7
3188,7462,3188,0.8
3189,8867,3189,0.2
3190,5569,3190,0.3
3191,6212,3191,0.4
3192,3940,3192,0.9
3193,18634,3193,0.2
3194,17667,3194,0.9
3195,15644,3195,0.7
3196,7697,3196,0.7
3197,6681,3197,0.4
3198,5488,3198,0.5
3199,11127,3199,0.7
3200,11716,3200,1.0
3201,9059,3201,0.3
3202,18478,3202,0.4
3203,9723,3203,0.8
3204,19266,3204,0.7
3205,4297,3205,0.4
3206,5169,3206,0.5
3207,1808,3207,0.7
3208,15705,3208,0.8
3209,7884,3209,0.9
3210,671,3210,0.6
3211,2255,3211,0.9
3212,8205,3212,0.9
3213,11159,3213,0.2
3214,909,3214,0.7
3215,17523,3215,0.2
3216,14129,3216,0.6
3217,17792,3217,0.3
3218,18280,3218,0.6
3219,16700,3219,0.3
3220,11395,3220,0.5
3221,18021,3221,0.7
3222,6157,3222,0.2
3223,13547,3223,0.8
3224,11595,3224,0.7
3225,19877,3225,1.0
3226,6652,3226,0.5
3227,518,3227,0.6
3228,1974,3228,0.9
3229,7793,3229,0.3
3230,4087,3230,0.7
3231,12980,3231,0.9
3232,17125,3232,0.7
3233,2948,3233,0.9
3234,3641,3234,0.6
3235,7280,3235,0.1
3236,17730,3236,0.8
3237,365,3237,1.0
3238,3934,3238,0.7
3239,4829,3239,0.9
3240,15246,3240,0.9
3241,2739,3241,0.7
3242,13495,3242,1.0
3243,18414,3243,0.6
3244,10757,3244,0.6
3245,5529,3245,0.8
3246,3508,3246,0.6
3247,958,3247,0.6
3248,1566,3248,0.6
3249,12163,3249,0.7
3250,14726,3250,0.6
3251,18268,3251,0.6
3252,10210,3252,0.4
3253,11857,3253,0.3
3254,1160,3254,0.8
3255,16544,3255,0.6
3256,18557,3256,0.6
3257,10575,3257,0.5
3258,12328,3258,0.4
3259,4058,3259,1.0
3260,2543,3260,0.8
3261,5056,3261,0.5
3262,19141,3262,0.9
3263,19560,3263,0.8
3264,6450,3264,0.5
3265,1486,3265,0.9
3266,7475,3266,0.8
3267,5204,3267,0.6
3268,4212,3268,0.5
3269,17084,3269,0.5
3270,10038,3270,0.4
3271,19166,3271,0.0
3272,14775,3272,0.4
3273,16999,3273,0.5
3274,2645,3274,0.7
3275,4825,3275,0.6
3276,95,3276,0.9
3277,16568,3277,1.0
3278,951,3278,0.9
3279,12958,3279,0.4
3280,16226,3280,0.8
3281,9317,3281,0.4
3282,8401,3282,0.8
3283,15636,3283,0.7
3284,18578,3284,0.3
3285,17604,3285,0.6
3286,617,3286,0.6
3287,8718,3287,0.8
3288,14559,3288,0.8
3289,17438,3289,0.6
3290,213,3290,0.9
3291,741,3291,0.8
3292,79,3292,0.9
3293,2280,3293,0.8
3294,14521,3294,0.6
3295,286,3295,0.6
3296,19652,3296,0.4
3297,7086,3297,0.3
3298,16883,3298,0.3
3299,19196,3299,0.0
3300,18018,3300,0.7
3301,14273,3301,0.7
3302,17610,3302,0.7
3303,16549,3303,0.8
3304,5710,3304,1.0
3305,4079,3305,0.6
3306,1874,3306,1.0
3307,12499,3307,0.4
3308,4343,3308,1.0
3309,9872,3309,0.6
3310,3957,3310,0.6
3311,16550,3311,0.7
3312,19454,3312,0.8
3313,5900,3313,0.8
3314,8670,3314,0.9
3315,11009,3315,0.6
3316,18428,3316,0.9
3317,10854,3317,0.1
3318,2994,3318,0.6
3319,17670,3319,0.3
3320,16648,3320,0.2
3321,2731,3321,1.0
3322,11086,3322,0.9
3323,1538,3323,0.7
3324,11678,3324,0.5
3325,8197,3325,0.4
3326,17359,3326,0.2
3327,16168,3327,0.3
3328,4966,3328,0.8
3329,5281,3329,0.7
3330,16945,3330,0.4
3331,11101,3331,0.5
3332,5828,3332,0.5
3333,1318,3333,1.0
3334,1427,3334,0.7
3335,8874,3335,0.3
3336,8707,3336,0.5
3337,10500,3337,0.8
3338,2089,3338,0.5
3339,12354,3339,0.5
3340,3127,3340,0.6
3341,14996,3341,0.8
3342,4713,3342,0.9
3343,1028,3343,0.7
3344,7872,3344,0.7
3345,8439,3345,0.6
3346,18706,3346,0.6
3347,9995,3347,0.2
3348,10255,3348,0.4
3349,4663,3349,0.3
3350,8118,3350,0.6
3351,10690,3351,0.9
3352,13717,3352,0.5
3353,18235,3353,0.3
3354,8073,3354,0.5
3355,127,3355,1.0
3356,6576,3356,0.9
3357,7143,3357,0.5
3358,6777,3358,0.6
3359,528,3359,0.4
3360,18167,3360,0.1
3361,14919,3361,0.6
3362,3711,3362,0.3
3363,16055,3363,0.2
3364,8088,3364,0.4
3365,7357,3365,0.9
3366,15569,3366,0.5
3367,1531,3367,0.8
3368,17118,3368,0.9
3369,1396,3369,0.8
3370,1412,3370,0.8
3371,4456,3371,0.5
3372,3072,3372,0.7
3373,18285,3373,0.8
3374,9594,3374,0.3
3375,11314,3375,0.8
3376,19655,3376,0.6
3377,14145,3377,0.2
3378,3856,3378,0.7
3379,12741,3379,0.7
3380,14076,3380,0.3
3381,18600,3381,0.1
3382,3527,3382,0.8
3383,8373,3383,0.6
3384,3673,3384,0.5
3385,9055,3385,0.5
3386,4584,3386,0.3
3387,2324,3387,0.7
3388,9614,3388,1.0
3389,19559,3389,0.6
3390,18045,3390,0.7
3391,15999,3391,0.9
3392,9295,3392,0.8
3393,4386,3393,1.0
3394,1007,3394,0.7
3395,15145,3395,0.7
3396,7340,3396,0.8
3397,10238,3397,0.4
3398,469,3398,0.7
3399,15638,3399,1.0
3400,15855,3400,0.7
3401,9912,3401,0.7
3402,19029,3402,0.2
3403,13721,3403,0.4
3404,8664,3404,0.8
3405,6040,3405,0.6
3406,11139,3406,0.5
3407,7068,3407,1.0
3408,6475,3408,1.0
3409,3542,3409,0.7
3410,10453,3410,0.4
3411,342,3411,0.7
3412,13145,3412,0.6
3413,432,3413,0.5
3414,1384,3414,0.7
3415,5867,3415,0.6
3416,2164,3416,0.7
3417,14456,3417,0.2
3418,1801,3418,0.7
3419,7597,3419,0.1
3420,769,3420,1.0
3421,632,3421,0.9
3422,14025,3422,0.5
3423,2046,3423,0.6
3424,12587,3424,0.5
3425,3978,3425,0.6
3426,3236,3426,0.6
3427,5362,3427,0.5
3428,2647,3428,0.6
3429,10091,3429,0.6
3430,3686,3430,0.4
3431,6720,3431,0.9
3432,4150,3432,1.0
3433,16941,3433,1.0
3434,10880,3434,0.8
3435,9727,3435,0.6
3436,11017,3436,0.4
3437,3814,3437,0.9
3438,10658,3438,0.2
3439,10275,3439,0.7
3440,14666,3440,0.3
3441,11649,3441,0.3
3442,11987,3442,0.8
3443,7186,3443,0.5
3444,17533,3444,0.4
3445,4306,3445,0.8
3446,16293,3446,0.4
3447,11205,3447,0.9
3448,15409,3448,0.6
3449,12606,3449,0.5
3450,16997,3450,0.8
3451,6644,3451,0.5
3452,14401,3452,0.5
3453,13964,3453,0.3
3454,12552,3454,0.3
3455,4483,3455,0.6
3456,7608,3456,0.5
3457,18756,3457,0.2
3458,19248,3458,0.0
3459,13001,3459,0.2
3460,13740,3460,0.3
3461,16470,3461,0.3
3462,4852,3462,0.3
3463,4743,3463,1.0
3464,17000,3464,0.8
3465,11419,3465,0.3
3466,15225,3466,0.1
3467,3866,3467,0.5
3468,2564,3468,0.8
3469,6698,3469,0.7
3470,1103,3470,0.7
3471,10019,3471,0.6
3472,16685,3472,0.6
3473,11206,3473,0.9
3474,15750,3474,0.0
3475,16272,3475,0.3
3476,16203,3476,0.0
3477,1323,3477,0.8
3478,2176,3478,1.0
3479,4094,3479,0.6
3480,13758,3480,0.8
3481,12090,3481,1.0
3482,17612,3482,0.9
3483,10710,3483,0.4
3484,18507,3484,0.3
3485,1859,3485,0.2
3486,1483,3486,0.6
3487,13154,3487,0.5
3488,7095,3488,0.2
3489,17445,3489,0.3
3490,2140,3490,0.7
3491,591,3491,0.9
3492,6677,3492,0.7
3493,15433,3493,1.0
3494,11291,3494,0.3
3495,17901,3495,0.1
3496,6816,3496,0.9
3497,4257,3497,1.0
3498,12995,3498,0.3
3499,14324,3499,0.7
3500,18844,3500,0.7
3501,5410,3501,0.2
3502,1911,3502,0.2
3503,3829,3503,0.7
3504,18087,3504,0.4
3505,4666,3505,0.4
3506,11832,3506,0.7
3507,11852,3507,0.1
3508,14191,3508,0.5
3509,11323,3509,0.3
3510,18163,3510,0.8
3511,18895,3511,0.2
3512,2798,3512,1.0
3513,3558,3513,0.6
3514,12255,3514,0.5
3515,832,3515,0.7
3516,18719,3516,0.4
3517,13946,3517,0.5
3518,5194,3518,0.4
3519,2467,3519,0.5
3520,7421,3520,0.3
3521,10851,3521,0.8
3522,17819,3522,0.2
3523,19222,3523,0.0
3524,3520,3524,0.5
3525,15317,3525,0.3
3526,9413,3526,0.3
3527,13997,3527,0.6
3528,18935,3528,0.8
3529,14762,3529,0.4
3530,15131,3530,0.3
3531,9146,3531,0.9
3532,18474,3532,0.8
3533,6620,3533,0.5
3534,16351,3534,0.2
3535,17782,3535,0.3
3536,3805,3536,0.5
3537,7811,3537,0.2
3538,2021,3538,0.7
3539,3101,3539,0.6
3540,12561,3540,0.9
3541,17339,3541,0.4
3542,13296,3542,0.8
3543,6810,3543,0.9
3544,12318,3544,0.6
3545,5724,3545,1.0
3546,12579,3546,0.9
3547,14377,3547,0.2
3548,10203,3548,1.0
3549,14656,3549,0.7
3550,4652,3550,0.8
3551,9583,3551,0.9
3552,16245,3552,0.2
3553,15853,3553,0.1
3554,11978,3554,0.3
3555,5143,3555,1.0
3556,10953,3556,0.6
3557,1141,3557,1.0
3558,2828,3558,0.5
3559,19212,3559,0.0
3560,6374,3560,0.3
3561,4805,3561,0.8
3562,18385,3562,0.1
3563,15361,3563,0.5
3564,17306,3564,0.3
3565,14638,3565,0.6
3566,9915,3566,0.4
3567,5107,3567,0.6
3568,7314,3568,0.7
3569,15673,3569,0.3
3570,5468,3570,0.5
3571,5654,3571,0.7
3572,5874,3572,0.6
3573,4421,3573,0.5
3574,1279,3574,0.6
3575,17749,3575,0.7
3576,16769,3576,0.8
3577,5624,3577,0.3
3578,3676,3578,0.7
3579,14404,3579,0.5
3580,12173,3580,0.5
3581,16151,3581,0.2
3582,17767,3582,0.2
3583,11441,3583,0.3
3584,19146,3584,0.5
3585,9907,3585,0.9
3586,15758,3586,0.8
3587,10083,3587,0.9
3588,18411,3588,0.3
3589,3839,3589,0.5
3590,16319,3590,0.6
3591,14386,3591,0.8
3592,12053,3592,0.8
3593,10196,3593,0.6
3594,10812,3594,0.7
3595,7917,3595,0.9
3596,9741,3596,0.2
3597,523,3597,0.4
3598,5334,3598,0.7
3599,16895,3599,0.6
3600,14240,3600,0.5
3601,1307,3601,0.5
3602,4790,3602,0.3
3603,12326,3603,0.3
3604,1340,3604,0.6
3605,19354,3605,0.4
3606,8262,3606,0.9
3607,15524,3607,0.4
3608,4503,3608,0.8
3609,8592,3609,0.3
3610,7151,3610,0.4
3611,3739,3611,0.8
3612,11916,3612,0.8
3613,8365,3613,0.7
3614,9742,3614,0.7
3615,15476,3615,0.1
3616,5069,3616,0.7
3617,14434,3617,0.7
3618,6275,3618,0.8
3619,11996,3619,0.4
3620,5189,3620,0.2
3621,12463,3621,0.8
3622,1892,3622,0.9
3623,2039,3623,0.9
3624,9613,3624,0.6
3625,660,3625,0.6
3626,8379,3626,0.4
3627,17423,3627,0.1
3628,16699,3628,0.8
3629,2055,3629,0.9
3630,2061,3630,0.6
3631,6676,3631,0.2
3632,11332,3632,0.4
3633,2776,3633,0.2
3634,13149,3634,1.0
3635,3092,3635,0.5
3636,15193,3636,0.1
3637,2913,3637,0.5
3638,12322,3638,0.1
3639,5879,3639,0.6
3640,1563,3640,0.9
3641,13476,3641,0.7
3642,16687,3642,0.8
3643,7483,3643,0.5
3644,12908,3644,0.2
3645,710,3645,0.5
3646,17241,3646,0.2
3647,18614,3647,0.2
3648,10060,3648,0.4
3649,7765,3649,0.5
3650,5004,3650,0.8
3651,2091,3651,0.6
3652,5817,3652,0.3
3653,14199,3653,0.1
3654,2307,3654,0.2
3655,11608,3655,0.5
3656,101,3656,0.7
3657,4534,3657,0.3
3658,18079,3658,0.1
3659,17406,3659,0.5
3660,3690,3660,0.7
3661,1109,3661,0.7
3662,16510,3662,0.4
3663,1936,3663,0.5
3664,2096,3664,0.6
3665,7570,3665,0.5
3666,9443,3666,1.0
3667,3044,3667,0.5
3668,1058,3668,0.5
3669,8391,3669,0.6
3670,9192,3670,0.5
3671,19804,3671,0.55
3672,19648,3672,0.9
3673,13096,3673,0.7
3674,12826,3674,0.4
3675,2201,3675,0.9
3676,2600,3676,0.7
3677,446,3677,0.4
3678,10294,3678,0.7
3679,2552,3679,0.5
3680,15096,3680,0.1
3681,10000,3681,0.5
3682,14992,3682,0.5
3683,16509,3683,0.2
3684,12311,3684,0.9
3685,18938,3685,0.1
3686,13493,3686,0.6
3687,6882,3687,0.5
3688,4245,3688,0.5
3689,19317,3689,0.7
3690,16315,3690,0.3
3691,4819,3691,0.5
3692,2418,3692,0.5
3693,7184,3693,0.3
3694,4896,3694,0.6
3695,6710,3695,0.6
3696,12261,3696,0.4
3697,9680,3697,0.4
3698,11327,3698,0.5
3699,11793,3699,0.5
3700,2383,3700,0.4
3701,6535,3701,0.9
3702,12688,3702,0.1
3703,3898,3703,0.4
3704,9506,3704,0.2
3705,1169,3705,0.7
3706,15149,3706,0.8
3707,13183,3707,0.2
3708,13708,3708,0.2
3709,18944,3709,1.0
3710,17974,3710,0.5
3711,18955,3711,0.4
3712,13861,3712,0.6
3713,12522,3713,0.3
3714,19028,3714,0.7
3715,13029,3715,0.3
3716,3484,3716,0.8
3717,19852,3717,0.45
3718,18359,3718,0.1
3719,11124,3719,0.5
3720,14592,3720,0.4
3721,5039,3721,0.8
3722,6521,3722,0.9
3723,1969,3723,0.5
3724,3098,3724,0.4
3725,15945,3725,0.4
3726,17797,3726,0.7
3727,15784,3727,0.1
3728,1147,3728,0.8
3729,9330,3729,0.6
3730,7073,3730,0.4
3731,10641,3731,1.0
3732,3581,3732,0.4
3733,13926,3733,0.5
3734,19596,3734,0.0
3735,10643,3735,0.2
3736,3215,3736,0.3
3737,4312,3737,0.6
3738,51,3738,1.0
3739,4621,3739,0.8
3740,13780,3740,0.3
3741,6111,3741,1.0
3742,19491,3742,0.7
3743,4890,3743,0.9
3744,2981,3744,0.9
3745,2827,3745,0.6
3746,15381,3746,0.7
3747,5436,3747,0.6
3748,11510,3748,0.3
3749,14443,3749,0.5
3750,6945,3750,0.5
3751,11292,3751,0.6
3752,11856,3752,1.0
3753,12735,3753,0.8
3754,19388,3754,0.4
3755,14505,3755,0.5
3756,14965,3756,0.5
3757,8237,3757,0.5
3758,10619,3758,0.4
3759,855,3759,0.1
3760,18932,3760,0.5
3761,19078,3761,0.5
3762,17915,3762,0.7
3763,3241,3763,0.7
3764,12242,3764,0.3
3765,3261,3765,0.5
3766,3002,3766,0.9
3767,14942,3767,0.8
3768,16881,3768,0.6
3769,13300,3769,0.4
3770,11420,3770,0.7
3771,7207,3771,0.7
3772,9029,3772,0.8
3773,2642,3773,0.5
3774,1122,3774,0.4
3775,5369,3775,0.4
3776,17881,3776,0.2
3777,6827,3777,0.6
3778,11635,3778,0.4
3779,1896,3779,0.8
3780,19466,3780,0.5
3781,13806,3781,0.9
3782,13463,3782,0.7
3783,11867,3783,0.3
3784,17245,3784,0.5
3785,11168,3785,1.0
3786,17946,3786,0.4
3787,749,3787,1.0
3788,5501,3788,0.2
3789,5918,3789,1.0
3790,6015,3790,0.8
3791,2605,3791,0.7
3792,1756,3792,0.8
3793,11261,3793,0.6
3794,9136,3794,0.9
3795,834,3795,1.0
3796,12832,3796,0.5
3797,14399,3797,0.5
3798,10235,3798,0.1
3799,14551,3799,0.8
3800,19070,3800,0.2
3801,15214,3801,0.4
3802,13409,3802,0.5
3803,3377,3803,0.8
3804,19415,3804,1.0
3805,12758,3805,0.6
3806,7308,3806,0.7
3807,2868,3807,0.7
3808,7921,3808,0.7
3809,18807,3809,0.6
3810,15722,3810,0.5
3811,7721,3811,0.4
3812,2101,3812,0.6
3813,17195,3813,0.4
3814,4470,3814,0.6
3815,5088,3815,0.6
3816,5625,3816,0.5
3817,8332,3817,0.7
3818,2956,3818,0.9
3819,3749,3819,0.9
3820,4668,3820,0.7
3821,8678,3821,0.2
3822,7592,3822,0.4
3823,17293,3823,0.2
3824,9095,3824,0.7
3825,17046,3825,0.2
3826,9812,3826,0.5
3827,4332,3827,1.0
3828,6149,3828,0.3
3829,10160,3829,0.3
3830,19234,3830,0.0
3831,5573,3831,0.9
3832,13175,3832,0.6
3833,17225,3833,0.1
3834,2835,3834,0.6
3835,4251,3835,0.9
3836,4816,3836,0.9
3837,1436,3837,0.3
3838,17174,3838,0.2
3839,10967,3839,0.7
3840,6790,3840,0.2
3841,8505,3841,0.7
3842,11858,3842,0.4
3843,16087,3843,0.6
3844,3602,3844,0.8
3845,12259,3845,0.3
3846,8972,3846,0.8
3847,2880,3847,0.8
3848,7683,3848,0.8
3849,8224,3849,0.4
3850,2718,3850,0.7
3851,13566,3851,0.4
3852,16133,3852,0.8
3853,14497,3853,0.6
3854,1043,3854,0.2
3855,6123,3855,0.9
3856,15,3856,0.9
3857,17397,3857,0.7
3858,10224,3858,0.7
3859,13449,3859,1.0
3860,14396,3860,0.3
3861,11191,3861,0.4
3862,7498,3862,0.5
3863,3319,3863,0.9
3864,17894,3864,0.6
3865,2972,3865,0.5
3866,3893,3866,0.9
3867,6244,3867,0.5
3868,8246,3868,0.5
3869,2098,3869,0.7
3870,16278,3870,0.5
3871,14308,3871,0.8
3872,14857,3872,0.2
3873,19367,3873,0.5
3874,15964,3874,0.4
3875,16757,3875,0.1
3876,16267,3876,0.5
3877,16316,3877,0.6
3878,13451,3878,0.8
3879,5933,3879,0.5
3880,13103,3880,0.3
3881,9470,3881,0.4
3882,19472,3882,0.5
3883,19420,3883,0.9
3884,8487,3884,0.8
3885,19292,3885,0.3
3886,17785,3886,0.2
3887,19851,3887,0.6
3888,8144,3888,0.5
3889,11189,3889,0.3
3890,18074,3890,0.4
3891,18764,3891,0.4
3892,19521,3892,0.7
3893,1776,3893,0.7
3894,12466,3894,0.2
3895,4651,3895,0.4
3896,9385,3896,0.5
3897,14453,3897,1.0
3898,17389,3898,0.8
3899,2592,3899,0.1
3900,16762,3900,0.1
3901,14039,3901,0.3
3902,9286,3902,0.5
3903,14829,3903,0.0
3904,11491,3904,0.5
3905,1466,3905,0.8
3906,17385,3906,0.3
3907,8201,3907,0.9
3908,13742,3908,0.8
3909,9502,3909,0.7
3910,14197,3910,0.8
3911,7226,3911,0.6
3912,11860,3912,1.0
3913,1442,3913,0.8
3914,10657,3914,0.7
3915,175,3915,0.7
3916,11487,3916,0.7
3917,6048,3917,0.4
3918,10320,3918,0.4
3919,1010,3919,0.9
3920,18164,3920,0.3
3921,18070,3921,0.2
3922,7799,3922,0.8
3923,6298,3923,0.5
3924,16634,3924,0.4
3925,12876,3925,0.5
3926,17463,3926,0.1
3927,10508,3927,0.1
3928,8059,3928,0.6
3929,2014,3929,0.3
3930,2405,3930,0.7
3931,13251,3931,0.1
3932,4195,3932,0.4
3933,2129,3933,0.4
3934,2565,3934,0.8
3935,635,3935,0.6
3936,11245,3936,0.7
3937,4490,3937,0.8
3938,11574,3938,0.7
3939,5560,3939,0.2
3940,8541,3940,0.9
3941,5665,3941,1.0
3942,81,3942,1.0
3943,5123,3943,1.0
3944,17851,3944,0.8
3945,5841,3945,0.7
3946,11899,3946,0.5
3947,17790,3947,0.7
3948,9040,3948,0.8
3949,7903,3949,0.4
3950,11982,3950,0.6
3951,14530,3951,0.5
3952,5318,3952,0.5
3953,2517,3953,0.9
3954,16221,3954,0.3
3955,16741,3955,0.7
3956,17821,3956,0.9
3957,10769,3957,1.0
3958,9850,3958,0.5
3959,10853,3959,0.7
3960,13858,3960,0.3
3961,8970,3961,0.5
3962,16001,3962,0.8
3963,17292,3963,0.6
3964,14615,3964,0.3
3965,6859,3965,0.7
3966,17982,3966,0.4
3967,9373,3967,0.3
3968,9731,3968,0.2
3969,8819,3969,0.7
3970,138,3970,0.8
3971,16780,3971,0.8
3972,8648,3972,0.4
3973,7289,3973,0.9
3974,3351,3974,0.7
3975,15134,3975,0.3
3976,12276,3976,0.2
3977,866,3977,0.6
3978,18306,3978,0.6
3979,10333,3979,0.5
3980,4778,3980,0.6
3981,11121,3981,0.8
3982,13974,3982,0.3
3983,738,3983,0.9
3984,9661,3984,0.1
3985,9182,3985,0.4
3986,10486,3986,0.0
3987,10815,3987,0.3
3988,8151,3988,0.4
3989,1064,3989,0.2
3990,7984,3990,1.0
3991,10442,3991,0.1
3992,221,3992,0.7
3993,13270,3993,0.5
3994,2808,3994,0.5
3995,16876,3995,0.4
3996,9602,3996,0.9
3997,222,3997,0.5
3998,14287,3998,0.5
3999,195,3999,0.7
4000,8387,4000,0.6
4001,1459,4001,0.6
4002,7848,4002,0.7
4003,1571,4003,0.9
4004,18039,4004,0.7
4005,19879,4005,0.7
4006,9832,4006,0.2
4007,7088,4007,0.7
4008,11622,4008,0.4
4009,6861,4009,0.6
4010,18146,4010,0.9
4011,19039,4011,0.5
4012,3918,4012,0.6
4013,1761,4013,0.7
4014,8838,4014,0.6
4015,15751,4015,0.2
4016,652,4016,0.8
4017,1606,4017,0.9
4018,1205,4018,0.6
4019,1678,4019,0.4
4020,5454,4020,0.9
4021,108,4021,0.5
4022,4065,4022,0.5
4023,11654,4023,0.5
4024,7075,4024,0.4
4025,7533,4025,0.6
4026,4657,4026,0.4
4027,14778,4027,0.3
4028,2115,4028,0.2
4029,11816,4029,0.3
4030,1944,4030,1.0
4031,11901,4031,0.9
4032,2397,4032,0.9
4033,7589,4033,0.2
4034,13413,4034,0.6
4035,15788,4035,0.2
4036,12215,4036,0.9
4037,16571,4037,0.5
4038,10297,4038,0.8
4039,16321,4039,0.9
4040,5373,4040,0.3
4041,11883,4041,0.4
4042,7771,4042,0.7
4043,4542,4043,0.7
4044,3176,4044,0.5
4045,3030,4045,0.3
4046,10105,4046,0.5
4047,13953,4047,0.9
4048,4252,4048,0.7
4049,2512,4049,0.4
4050,5579,4050,1.0
4051,9683,4051,0.7
4052,14685,4052,0.6
4053,15338,4053,0.6
4054,11924,4054,0.9
4055,13228,4055,0.2
4056,7092,4056,0.8
4057,17739,4057,0.8
4058,9374,4058,0.5
4059,7671,4059,0.5
4060,9061,4060,0.7
4061,10717,4061,0.8
4062,8764,4062,0.6
4063,9664,4063,1.0
4064,14758,4064,0.4
4065,9528,4065,0.2
4066,19765,4066,0.25
4067,2716,4067,0.9
4068,13968,4068,0.8
4069,2675,4069,0.6
4070,3027,4070,0.7
4071,16192,4071,0.1
4072,1416,4072,0.6
4073,15921,4073,0.6
4074,14509,4074,0.4
4075,459,4075,0.7
4076,17443,4076,0.3
4077,15417,4077,0.3
4078,11516,4078,0.7
4079,12578,4079,0.7
4080,3486,4080,0.6
4081,2149,4081,0.4
4082,10951,4082,0.6
4083,15803,4083,0.0
4084,3972,4084,0.9
4085,5317,4085,0.4
4086,10378,4086,0.4
4087,4301,4087,0.4
4088,985,4088,0.8
4089,19745,4089,0.8
4090,7971,4090,1.0
4091,5392,4091,0.7
4092,18492,4092,0.4
4093,877,4093,0.6
4094,15042,4094,0.5
4095,18132,4095,0.7
4096,15792,4096,0.4
4097,11953,4097,0.2
4098,11964,4098,0.8
4099,15466,4099,0.7
4100,11453,4100,0.8
4101,12917,4101,0.6
4102,19713,4102,0.4
4103,5591,4103,0.6
4104,10934,4104,0.8
4105,18570,4105,0.5
4106,15908,4106,0.6
4107,11886,4107,0.3
4108,10257,4108,0.2
4109,11384,4109,0.8
4110,14464,4110,0.6
4111,9485,4111,1.0
4112,13081,4112,0.8
4113,2530,4113,0.8
4114,2738,4114,0.4
4115,3823,4115,1.0
4116,8438,4116,0.8
4117,5947,4117,0.9
4118,3172,4118,0.9
4119,17903,4119,1.0
4120,1143,4120,1.0
4121,12482,4121,0.6
4122,3492,4122,0.6
4123,13677,4123,0.6
4124,14930,4124,0.5
4125,4934,4125,0.3
4126,13533,4126,0.4
4127,11234,4127,0.6
4128,13618,4128,0.3
4129,6737,4129,0.9
4130,2550,4130,0.5
4131,12230,4131,0.7
4132,10865,4132,0.7
4133,10810,4133,0.1
4134,6748,4134,0.6
4135,19477,4135,0.9
4136,14344,4136,0.0
4137,10377,4137,0.8
4138,13402,4138,0.2
4139,18589,4139,0.3
4140,3665,4140,0.9
4141,8806,4141,0.5
4142,6864,4142,0.5
4143,2936,4143,0.3
4144,6178,4144,0.6
4145,1628,4145,0.4
4146,2489,4146,0.8
4147,4374,4147,0.1
4148,4824,4148,0.5
4149,827,4149,0.6
4150,8783,4150,0.3
4151,16286,4151,0.9
4152,496,4152,0.8
4153,946,4153,0.8
4154,9486,4154,0.5
4155,17253,4155,0.9
4156,898,4156,0.8
4157,1342,4157,0.9
4158,16740,4158,0.6
4159,5872,4159,0.4
4160,16944,4160,0.1
4161,7835,4161,0.9
4162,7084,4162,0.5
4163,5465,4163,0.8
4164,15548,4164,0.5
4165,15331,4165,0.3
4166,18333,4166,0.2
4167,16714,4167,0.9
4168,16885,4168,0.4
4169,3678,4169,1.0
4170,6582,4170,0.9
4171,6254,4171,0.8
4172,8039,4172,0.3
4173,2865,4173,0.8
4174,22,4174,0.8
4175,2415,4175,0.7
4176,10949,4176,0.6
4177,12519,4177,0.7
4178,7943,4178,0.7
4179,7618,4179,0.3
4180,2475,4180,0.6
4181,8546,4181,0.1
4182,19573,4182,0.0
4183,18409,4183,0.4
4184,11477,4184,0.5
4185,15635,4185,0.2
4186,9816,4186,0.4
4187,8404,4187,0.8
4188,18363,4188,0.4
4189,7670,4189,0.6
4190,13763,4190,0.1
4191,13337,4191,0.6
4192,5478,4192,0.4
4193,16970,4193,0.8
4194,3217,4194,0.4
4195,9507,4195,0.8
4196,15386,4196,0.5
4197,5502,4197,0.2
4198,7844,4198,0.6
4199,19608,4199,0.6
4200,19433,4200,0.2
4201,11547,4201,0.2
4202,18098,4202,0.7
4203,15244,4203,0.3
4204,16376,4204,0.3
4205,16829,4205,0.4
4206,3207,4206,0.6
4207,2873,4207,0.8
4208,14590,4208,0.3
4209,12761,4209,0.5
4210,3321,4210,1.0
4211,2578,4211,0.7
4212,6359,4212,0.6
4213,3913,4213,0.7
4214,8684,4214,1.0
4215,5892,4215,0.9
