,prediction,user_id_id
2860,0.7,11251.0
2861,0.9,4655.0
2862,0.0,3989.0
2865,0.7,7816.0
2867,0.8,4237.0
2870,1.0,12126.0
2873,0.9,9013.0
2875,0.8,3702.0
2876,0.7,2567.0
2877,0.4,14622.0
2882,0.4,169.0
2883,1.0,5944.0
2888,0.8,11153.0
2890,0.5,535.0
2895,0.166666666667,916.0
2896,1.0,15117.0
2897,0.9,2257.0
2898,0.3,603.0
2900,0.2,4450.0
2901,0.6,12780.0
2902,0.3,11989.0
2903,0.8,6296.0
2904,0.8,5735.0
2906,0.7,7463.0
2907,0.9,10034.0
2908,0.2,6060.0
2909,0.5,8430.0
2913,0.9,1821.0
2917,0.5,4649.0
2918,0.675,1245.0
2919,0.4,10166.0
2925,1.0,5377.0
2929,0.75,1249.0
2933,0.5,6965.0
2934,0.5,3160.0
2935,1.0,467.0
2936,0.9,6977.0
2940,1.0,11225.0
2941,0.0,8374.0
2942,1.0,284.0
2943,0.9,1311.0
2944,0.1,9446.0
2947,0.6,4491.0
2948,0.2,448.0
2949,0.9,13967.0
2950,0.3,6830.0
2953,0.6,4236.0
2954,0.6,12560.0
2956,0.0,9691.0
2957,0.6,7456.0
2958,0.9,10420.0
2960,0.3,3570.0
2961,0.6,11257.0
2969,0.1,15144.0
2970,0.8,2953.0
2972,0.2,303.0
2973,0.6,3920.0
2984,0.9,3863.0
2987,1.0,5439.0
2988,0.8,6085.0
2990,0.7,4850.0
2995,0.6,7447.0
2998,0.6,2773.0
3001,0.7,8055.0
3002,0.9,947.0
3003,0.2,10653.0
3004,1.0,10403.0
3007,0.3,14524.0
3008,0.4,2845.0
3010,0.5,13042.0
3012,0.6,4730.0
3015,0.6,1869.0
3016,0.5,4388.0
3020,0.9,808.0
3026,0.7,2378.0
3031,0.2,5277.0
3034,0.9,8864.0
3037,0.8,11313.0
3038,0.8,5751.0
3044,0.4,9910.0
3045,1.0,2170.0
3046,0.2,15105.0
3049,0.6,9576.0
3051,0.9,1091.0
3052,0.3,893.0
3053,0.9,9313.0
3056,0.7,3708.0
3057,0.9,5223.0
3059,0.5,6635.0
3066,0.9,4173.0
3067,0.9,5105.0
3068,0.7,569.0
3079,0.9,5561.0
3083,0.4,193.0
3084,0.6,9152.0
3085,0.5,7346.0
3086,0.9,14463.0
3090,0.2,1541.0
3092,1.0,2270.0
3093,0.7,604.0
3099,0.7,1282.0
3100,0.7,2306.0
3101,0.6,8574.0
3103,0.1,4726.0
3104,1.0,2690.0
3105,0.6,10374.0
3106,1.0,5607.0
3108,1.0,2842.0
3109,0.7,2111.0
3110,0.8,5341.0
3111,0.1,2631.0
3112,0.1,2301.0
3115,1.0,6220.0
3116,0.9,11250.0
3117,0.9,7594.0
3118,0.4,11221.0
3120,0.3,6288.0
3121,0.4,217.0
3124,0.2,9401.0
3125,0.6,15224.0
3126,0.2,12395.0
3128,1.0,5940.0
3129,0.9,14994.0
3131,0.7,9663.0
3134,0.1,12101.0
3139,0.5,6831.0
3142,0.9,8983.0
3144,0.1,7135.0
3146,1.0,4739.0
3147,0.0,6279.0
3153,1.0,3212.0
3156,0.3,3352.0
3157,1.0,5508.0
3162,0.7,6420.0
3165,0.1,904.0
3172,0.7,6732.0
3174,1.0,154.0
3175,0.9,587.0
3177,0.8,956.0
3180,0.7,6833.0
3183,0.7,7129.0
3185,1.0,4222.0
3186,0.6,4700.0
3188,1.0,7462.0
3198,0.3,5488.0
3201,0.4,9059.0
3203,0.8,9723.0
3206,0.7,5169.0
3207,0.3,1808.0
3208,1.0,15705.0
3209,1.0,7884.0
3210,0.9,671.0
3211,0.9,2255.0
3212,0.9,8205.0
3213,0.2,11159.0
3214,1.0,909.0
3224,0.6,11595.0
3226,0.7,6652.0
3227,0.9,518.0
3228,0.9,1974.0
3229,0.3,7793.0
3230,0.6,4087.0
3233,0.4,2948.0
3234,0.2,3641.0
3235,0.2,7280.0
3237,0.3,365.0
3238,1.0,3934.0
3239,1.0,4829.0
3240,0.9,15246.0
3241,0.9,2739.0
3244,1.0,10757.0
3245,0.9,5529.0
3246,0.3,3508.0
3247,0.3,958.0
3248,0.3,1566.0
3249,0.2,12163.0
3250,0.4,14726.0
3252,0.5,10210.0
3254,0.3,1160.0
3258,0.1,12328.0
3259,0.8,4058.0
3260,0.9,2543.0
3261,0.1,5056.0
3264,0.5,6450.0
3265,1.0,1486.0
3266,0.7,7475.0
3267,0.9,5204.0
3268,0.6,4212.0
3276,0.8,95.0
3278,1.0,951.0
3279,1.0,12958.0
3286,0.5,617.0
3287,0.9,8718.0
3290,0.4,213.0
3292,1.0,79.0
3293,0.1,2280.0
3294,1.0,14521.0
3295,0.5,286.0
3297,0.5,7086.0
3303,0.3,16549.0
3304,0.4,5710.0
3305,0.5,4079.0
3306,0.9,1874.0
3307,0.9,12499.0
3308,0.9,4343.0
3310,0.4,3957.0
3313,0.6,5900.0
3314,0.6,8670.0
3315,0.7,11009.0
3318,0.5,2994.0
3321,0.8,2731.0
3322,1.0,11086.0
3323,0.6,1538.0
3325,0.2,8197.0
3328,0.3,4966.0
3332,0.3,5828.0
3333,0.5,1318.0
3334,0.2,1427.0
3335,0.2,8874.0
3338,0.4,2089.0
3339,0.5,12354.0
3343,1.0,1028.0
3344,0.9,7872.0
3345,0.5,8439.0
3350,0.6,8118.0
3351,1.0,10690.0
3354,0.6,8073.0
3355,1.0,127.0
3356,0.8,6576.0
3358,0.8,6777.0
3359,0.0,528.0
3361,0.9,14919.0
3364,0.7,8088.0
3367,0.6,1531.0
3369,1.0,1396.0
3370,1.0,1412.0
3371,0.3,4456.0
3372,0.3,3072.0
3375,1.0,11314.0
3378,1.0,3856.0
3382,0.8,3527.0
3383,0.6,8373.0
3386,1.0,4584.0
3387,0.7,2324.0
3393,0.7,4386.0
3395,0.8,15145.0
3398,0.8,469.0
3400,0.6,15855.0
3403,0.8,13721.0
3404,0.8,8664.0
3407,1.0,7068.0
3408,1.0,6475.0
3409,0.2,3542.0
3410,0.6,10453.0
3411,0.9,342.0
3413,0.4,432.0
3415,0.3,5867.0
3416,0.3,2164.0
3418,0.8,1801.0
3419,0.9,7597.0
3420,1.0,769.0
3421,0.9,632.0
3423,0.6,2046.0
3424,0.6,12587.0
3425,0.6,3978.0
3426,0.7,3236.0
3427,0.6,5362.0
3428,0.1,2647.0
3429,0.4,10091.0
3430,0.9,3686.0
3431,0.8,6720.0
3432,1.0,4150.0
3435,1.0,9727.0
3437,0.8,3814.0
3439,0.8,10275.0
3442,1.0,11987.0
3447,1.0,11205.0
3454,0.1,12552.0
3455,0.4,4483.0
3463,0.8,4743.0
3468,1.0,2564.0
3469,0.6,6698.0
3470,0.7,1103.0
3471,0.1,10019.0
3472,0.9,16685.0
3476,0.2,16203.0
3477,0.5,1323.0
3478,0.8,2176.0
3479,0.8,4094.0
3485,0.6,1859.0
3486,0.5,1483.0
3490,0.7,2140.0
3491,1.0,591.0
3494,0.4,11291.0
3496,0.7,6816.0
3497,0.9,4257.0
3499,0.5,14324.0
3501,0.7,5410.0
3502,0.2,1911.0
3503,0.9,3829.0
3506,0.8,11832.0
3507,0.3,11852.0
3512,0.9,2798.0
3515,0.1,832.0
3519,0.7,2467.0
3520,0.2,7421.0
3524,0.9,3520.0
3526,0.0,9413.0
3533,0.3,6620.0
3536,0.9,3805.0
3537,0.2,7811.0
3539,0.9,3101.0
3540,0.9,12561.0
3543,0.9,6810.0
3544,0.1,12318.0
3545,1.0,5724.0
3548,0.7,10203.0
3549,1.0,14656.0
3550,1.0,4652.0
3551,0.9,9583.0
3552,0.0,16245.0
3555,1.0,5143.0
3557,1.0,1141.0
3558,0.8,2828.0
3560,0.6,6374.0
3561,0.7,4805.0
3563,0.0,15361.0
3567,0.7,5107.0
3568,0.9,7314.0
3572,0.9,5874.0
3574,0.6,1279.0
3578,0.7,3676.0
3587,1.0,10083.0
3591,1.0,14386.0
3593,1.0,10196.0
3595,1.0,7917.0
3596,0.5,9741.0
3597,0.4,523.0
3599,0.7,16895.0
3601,0.9,1307.0
3602,0.7,4790.0
3604,0.3,1340.0
3608,0.9,4503.0
3609,0.4,8592.0
3611,0.9,3739.0
3613,0.1,8365.0
3614,0.8,9742.0
3616,0.6,5069.0
3617,1.0,14434.0
3618,0.8,6275.0
3620,0.7,5189.0
3621,0.1,12463.0
3622,1.0,1892.0
3623,0.3,2039.0
3625,0.5,660.0
3626,0.2,8379.0
3629,0.9,2055.0
3630,0.1,2061.0
3631,0.2,6676.0
3632,0.8,11332.0
3633,0.1,2776.0
3635,0.7,3092.0
3637,0.5,2913.0
3639,0.7,5879.0
3640,0.8,1563.0
3643,0.5,7483.0
3644,0.0,12908.0
3645,0.3,710.0
3649,0.7,7765.0
3650,0.9,5004.0
3651,0.7,2091.0
3652,0.2,5817.0
3660,0.8,3690.0
3661,0.3,1109.0
3664,0.4,2096.0
3666,0.8,9443.0
3667,0.4,3044.0
3668,0.3,1058.0
3669,0.8,8391.0
3670,0.9,9192.0
3675,0.5,2201.0
3676,0.6,2600.0
3677,0.2,446.0
3678,0.8,10294.0
3681,0.1,10000.0
3684,1.0,12311.0
3687,0.5,6882.0
3688,0.9,4245.0
3701,0.6,6535.0
3708,0.2,13708.0
3712,0.4,13861.0
3721,0.8,5039.0
3722,1.0,6521.0
3723,0.5,1969.0
3724,0.6,3098.0
3728,0.8,1147.0
3729,0.6,9330.0
3731,1.0,10641.0
3732,0.2,3581.0
3736,1.0,3215.0
3737,0.8,4312.0
3738,1.0,51.0
3739,0.7,4621.0
3740,0.1,13780.0
3741,1.0,6111.0
3744,0.8,2981.0
3745,0.8,2827.0
3750,0.0,6945.0
3752,0.7,11856.0
3753,1.0,12735.0
3759,0.3,855.0
3763,1.0,3241.0
3764,0.6,12242.0
3765,0.6,3261.0
3766,0.6,3002.0
3772,0.8,9029.0
3774,0.2,1122.0
3775,0.6,5369.0
3779,0.8,1896.0
3785,1.0,11168.0
3787,0.9,749.0
3789,0.9,5918.0
3790,0.8,6015.0
3792,0.7,1756.0
3794,0.9,9136.0
3795,1.0,834.0
3797,0.4,14399.0
3798,0.1,10235.0
3799,0.9,14551.0
3803,0.8,3377.0
3806,0.4,7308.0
3807,0.9,2868.0
3808,0.9,7921.0
3812,0.5,2101.0
3814,0.5,4470.0
3815,0.1,5088.0
3816,0.3,5625.0
3819,0.9,3749.0
3820,0.7,4668.0
3826,0.5,9812.0
3827,0.9,4332.0
3831,0.5,5573.0
3834,0.1,2835.0
3835,0.8,4251.0
3836,1.0,4816.0
3837,0.4,1436.0
3839,0.9,10967.0
3840,0.9,6790.0
3841,0.7,8505.0
3844,1.0,3602.0
3847,1.0,2880.0
3848,0.4,7683.0
3850,0.5,2718.0
3852,0.6,16133.0
3853,1.0,14497.0
3854,0.9,1043.0
3855,1.0,6123.0
3856,1.0,15.0
3858,0.8,10224.0
3861,1.0,11191.0
3862,0.5,7498.0
3863,0.9,3319.0
3865,0.0,2972.0
3866,1.0,3893.0
3867,0.8,6244.0
3869,0.9,2098.0
3871,0.8,14308.0
3877,0.6,16316.0
3879,0.0,5933.0
3880,0.2,13103.0
3884,0.6,8487.0
3893,1.0,1776.0
3895,0.0,4651.0
3899,0.9,2592.0
3902,0.2,9286.0
3904,0.7,11491.0
3905,0.7,1466.0
3907,0.7,8201.0
3908,0.8,13742.0
3909,0.6,9502.0
3910,1.0,14197.0
3911,0.7,7226.0
3913,0.8,1442.0
3914,0.9,10657.0
3915,0.6,175.0
3916,0.5,11487.0
3919,1.0,1010.0
3922,1.0,7799.0
3927,0.4,10508.0
3929,0.9,2014.0
3930,0.9,2405.0
3932,0.4,4195.0
3933,0.6,2129.0
3934,0.7,2565.0
3935,0.8,635.0
3936,0.9,11245.0
3937,0.8,4490.0
3939,0.5,5560.0
3940,1.0,8541.0
3941,0.9,5665.0
3942,1.0,81.0
3943,0.9,5123.0
3945,0.3,5841.0
3952,0.3,5318.0
3953,1.0,2517.0
3957,0.9,10769.0
3959,0.8,10853.0
3961,0.7,8970.0
3962,0.7,16001.0
3967,0.7,9373.0
3970,0.7,138.0
3972,0.3,8648.0
3973,1.0,7289.0
3974,0.8,3351.0
3977,0.8,866.0
3980,0.3,4778.0
3983,0.7,738.0
3990,0.9,7984.0
3992,1.0,221.0
3994,0.5,2808.0
3996,0.9,9602.0
3997,0.3,222.0
3999,0.7,195.0
4001,0.64,1459.0
4002,0.8,7848.0
4003,0.65,1571.0
4007,1.0,7088.0
4009,0.4,6861.0
4012,1.0,3918.0
4013,0.6,1761.0
4014,0.9,8838.0
4016,1.0,652.0
4017,0.8,1606.0
4018,0.8,1205.0
4020,0.9,5454.0
4021,0.1,108.0
4022,0.9,4065.0
4023,0.8,11654.0
4024,0.2,7075.0
4029,0.1,11816.0
4030,0.6,1944.0
4032,1.0,2397.0
4036,0.4,12215.0
4040,0.3,5373.0
4043,0.7,4542.0
4044,0.4,3176.0
4045,0.1,3030.0
4047,0.9,13953.0
4048,0.0,4252.0
4049,0.6,2512.0
4051,0.1,9683.0
4053,0.5,15338.0
4054,1.0,11924.0
4058,0.3,9374.0
4059,0.2,7671.0
4060,0.8,9061.0
4063,0.9,9664.0
4067,0.7,2716.0
4069,0.6,2675.0
4070,0.7,3027.0
4072,0.9,1416.0
4075,0.7,459.0
4078,0.8,11516.0
4081,0.4,2149.0
4082,0.4,10951.0
4084,0.8,3972.0
4088,1.0,985.0
4091,0.5,5392.0
4093,0.4,877.0
4098,1.0,11964.0
4103,0.4,5591.0
4104,1.0,10934.0
4109,0.8,11384.0
4111,1.0,9485.0
4113,0.5,2530.0
4114,0.0,2738.0
4115,0.5,3823.0
4118,1.0,3172.0
4120,0.8,1143.0
4122,0.2,3492.0
4123,0.5,13677.0
4125,0.1,4934.0
4126,0.4,13533.0
4128,0.0,13618.0
4129,0.6,6737.0
4130,0.1,2550.0
4132,0.8,10865.0
4133,0.4,10810.0
4138,0.0,13402.0
4140,0.6,3665.0
4141,0.5,8806.0
4142,0.3,6864.0
4146,0.8,2489.0
4147,0.4,4374.0
4148,0.4,4824.0
4149,0.2,827.0
4150,0.6,8783.0
4152,0.9,496.0
4153,0.8,946.0
4154,0.9,9486.0
4156,1.0,898.0
4157,1.0,1342.0
4159,0.6,5872.0
4161,1.0,7835.0
4162,1.0,7084.0
4163,1.0,5465.0
4169,0.7,3678.0
4170,1.0,6582.0
4171,0.5,6254.0
4173,0.6,2865.0
4174,0.4,22.0
4175,0.7,2415.0
4177,0.9,12519.0
4178,0.6,7943.0
4187,0.9,8404.0
4189,0.7,7670.0
4206,0.8,3207.0
4207,0.2,2873.0
4210,0.8,3321.0
4211,1.0,2578.0
4212,0.4,6359.0
4214,1.0,8684.0
4215,0.9,5892.0
4217,0.3,6876.0
4219,0.2,8378.0
4220,0.8,7904.0
4221,1.0,3785.0
4222,0.3,7208.0
4224,1.0,5721.0
4225,0.8,3595.0
4226,0.7,5380.0
4231,0.9,10066.0
4234,0.0,482.0
4237,1.0,6536.0
4238,0.3,10428.0
4240,1.0,5458.0
4242,0.9,940.0
4245,0.5,6996.0
4247,1.0,8661.0
4248,0.3,12965.0
4251,0.5,1077.0
4253,0.4,7317.0
4254,0.5,1699.0
4256,1.0,3650.0
4259,0.9,7022.0
4261,0.9,2336.0
4263,0.4,8610.0
4264,0.8,9517.0
4270,1.0,136.0
4272,0.6,8790.0
4273,0.9,1475.0
4278,0.1,461.0
4279,0.7,8891.0
4280,0.8,13051.0
4281,1.0,6062.0
4282,0.1,12274.0
4284,1.0,860.0
4285,0.3,5001.0
4286,0.7,379.0
4288,0.6,4196.0
4289,0.1,4024.0
4290,0.8,16031.0
4291,0.9,879.0
4293,1.0,3655.0
4294,1.0,1212.0
4296,0.9,134.0
4297,0.8,4582.0
4298,0.9,2327.0
4299,0.2,15716.0
4300,0.8,8036.0
4304,0.8,13941.0
4305,0.1,1408.0
4306,0.9,2654.0
4313,0.3,1000.0
4316,1.0,5883.0
4317,0.9,3184.0
4321,0.6,2435.0
4323,1.0,6389.0
4324,0.5,1742.0
4325,0.0,9778.0
4326,0.5,6406.0
4329,0.5,2168.0
4331,0.1,12831.0
4332,1.0,5660.0
4333,0.7,752.0
4334,1.0,5.0
4335,0.9,4082.0
4339,0.9,7246.0
4341,0.7,2069.0
4345,0.8,1431.0
4346,0.2,12216.0
4347,1.0,2787.0
4348,1.0,6911.0
4350,1.0,13132.0
4354,0.9,4218.0
4355,0.6,8762.0
4357,0.3,10618.0
4358,0.1,4841.0
4359,0.8,1736.0
4363,0.4,7123.0
4364,1.0,4304.0
4367,0.9,11963.0
4369,0.7,8495.0
4376,1.0,2242.0
4377,1.0,1757.0
4379,1.0,2027.0
4381,1.0,76.0
4382,0.1,7099.0
4383,1.0,8714.0
4385,0.9,561.0
4386,0.9,8260.0
4387,0.5,1239.0
4388,1.0,313.0
4394,0.1,15640.0
4398,1.0,11733.0
4400,0.8,7825.0
4402,0.9,9520.0
4405,0.8,3777.0
4406,0.8,4290.0
4407,0.7,2346.0
4408,0.2,4266.0
4409,0.1,7342.0
4410,0.8,597.0
4411,0.7,14626.0
4414,0.4,13107.0
4415,0.6,599.0
4419,0.8,6028.0
4422,0.0,5549.0
4424,0.3,6679.0
4426,0.2,2945.0
4429,0.9,11425.0
4430,0.8,2707.0
4431,1.0,5153.0
4435,0.7,3270.0
4436,0.4,1999.0
4437,0.7,4674.0
4438,0.1,2596.0
4439,0.2,6903.0
4441,0.6,13289.0
4442,0.76,9334.0
4444,0.8,3203.0
4446,0.4,8141.0
4450,0.0,2253.0
4453,0.0,950.0
4455,1.0,3022.0
4458,1.0,5986.0
4459,0.3,1822.0
4460,0.3,4924.0
4461,0.4,4466.0
4462,0.8,4670.0
4465,0.3,10545.0
4466,1.0,16165.0
4467,0.6,8298.0
4468,0.9,981.0
4470,1.0,1394.0
4472,0.8,2479.0
4475,0.0,2485.0
4477,0.7,7829.0
4479,0.0,12927.0
4481,0.6,3017.0
4482,0.2,6660.0
4484,0.7,1673.0
4489,0.3,2249.0
4491,0.9,2841.0
4495,0.0,11525.0
4497,0.8,1509.0
4505,0.4,4338.0
4506,0.1,1390.0
4510,1.0,12036.0
4511,0.9,3523.0
4512,0.9,8820.0
4514,0.9,2285.0
4516,0.4,7231.0
4517,0.6,8015.0
4522,0.6,6329.0
4524,0.7,4014.0
4525,0.8,45.0
4528,1.0,1765.0
4529,0.5,318.0
4533,0.9,2659.0
4535,0.5,1454.0
4536,0.8,7927.0
4537,0.5,4049.0
4538,0.3,2867.0
4539,0.8,8608.0
4540,1.0,6347.0
4541,0.1,5808.0
4542,0.6,7549.0
4545,0.1,2807.0
4548,0.6,2205.0
4549,0.5,2148.0
4550,0.0,11863.0
4551,0.7,6752.0
4554,0.5,3470.0
4555,0.9,14083.0
4557,0.6,14854.0
4558,0.4,3432.0
4564,0.5,4919.0
4566,0.8,4070.0
4567,0.3,2120.0
4568,0.4,7679.0
4570,1.0,4592.0
4572,0.5,4453.0
4573,1.0,1068.0
4574,1.0,1864.0
4575,0.8,1840.0
4577,0.3,5230.0
4580,0.5,624.0
4581,0.2,8938.0
4582,0.8,10535.0
4584,0.6,8722.0
4585,0.4,9705.0
4587,0.5,13284.0
4590,0.4,87.0
4591,0.3,5208.0
4592,0.6,9418.0
4595,0.1,601.0
4596,0.9,3058.0
4597,0.0,6548.0
4599,0.0,46.0
4602,1.0,7012.0
4603,1.0,3415.0
4604,1.0,3314.0
4607,0.9,7216.0
4608,0.8,3110.0
4612,0.0,5464.0
4614,0.1,1702.0
4616,0.7,3328.0
4619,0.5,9503.0
4625,0.2,13992.0
4627,0.7,9044.0
4630,0.2,16565.0
4632,0.9,10302.0
4633,0.7,1363.0
4634,0.9,5245.0
4638,0.1,14822.0
4641,0.0,8569.0
4645,0.8,340.0
4646,0.9,4151.0
4647,0.2,5814.0
4648,0.8,8575.0
4654,0.6,11946.0
4655,0.4,799.0
4656,0.9,7034.0
4658,0.8,16778.0
4659,1.0,6916.0
4660,1.0,10764.0
4662,1.0,3933.0
4664,0.0,8688.0
4665,0.7,11985.0
4668,0.2,5650.0
4670,0.4,14808.0
4673,1.0,3205.0
4676,0.1,11141.0
4677,0.1,3401.0
4680,0.9,494.0
4681,0.8,4648.0
4682,0.1,12794.0
4684,0.2,15534.0
4686,0.5,14690.0
4687,0.7,7521.0
4688,0.2,12398.0
4692,0.9,3515.0
4693,0.7,6184.0
4694,0.9,2702.0
4695,0.2,4344.0
4696,0.9,1514.0
4697,1.0,500.0
4698,0.6,3971.0
4699,0.9,12592.0
4702,1.0,3473.0
4704,0.7,1615.0
4705,0.8,4342.0
4706,0.4,4314.0
4707,1.0,6852.0
4708,0.8,7930.0
4709,0.5,1012.0
4711,0.2,10537.0
4712,0.9,353.0
4715,1.0,28.0
4717,0.7,15511.0
4722,0.6,6586.0
4723,0.1,2961.0
4729,1.0,4985.0
4730,0.6,1729.0
4731,0.8,3324.0
4736,0.9,4039.0
4738,0.8,10180.0
4739,1.0,7685.0
4741,0.5,7615.0
4742,0.0,10770.0
4748,0.3,12207.0
4752,1.0,974.0
4753,0.3,109.0
4754,0.5,11164.0
4755,0.9,6175.0
4756,0.5,679.0
4758,0.5,2393.0
4761,0.3,8469.0
4763,0.3,10276.0
4764,0.6,2928.0
4766,0.7,12504.0
4767,0.3,484.0
4768,1.0,4227.0
4769,0.1,2572.0
4771,1.0,1079.0
4772,0.9,4474.0
4773,1.0,1367.0
4775,0.7,13462.0
4777,0.5,16803.0
4779,1.0,5639.0
4781,0.3,9142.0
4783,1.0,4193.0
4784,0.8,8705.0
4787,0.1,1187.0
4789,0.7,3911.0
4791,0.9,1727.0
4797,0.5,5149.0
4798,1.0,12944.0
4799,0.3,1172.0
4801,0.5,6809.0
4802,0.9,4402.0
4803,0.8,8717.0
4806,0.6,1019.0
4807,0.3,7007.0
4808,0.9,4518.0
4809,0.7,6682.0
4810,0.0,9476.0
4811,0.2,11680.0
4812,0.6,12001.0
4817,0.9,2310.0
4821,0.4,8868.0
4822,0.5,2229.0
4823,0.5,11470.0
4826,0.3,15746.0
4827,0.2,2747.0
4829,0.9,424.0
4834,0.8,455.0
4839,1.0,542.0
4840,0.9,8799.0
4841,0.5,5513.0
4842,0.5,782.0
4843,1.0,1099.0
4844,0.6,2433.0
4846,0.5,14764.0
4850,0.3,7102.0
4851,0.7,5895.0
4852,0.7,1211.0
4857,0.4,580.0
4858,0.4,804.0
4859,0.9,5680.0
4862,0.7,1377.0
4863,0.5,5748.0
4869,0.8,13571.0
4870,0.5,11984.0
4871,1.0,12102.0
4872,0.6,137.0
4874,0.8,5809.0
4876,0.7,4945.0
4878,0.9,10771.0
4882,0.4,6531.0
4885,0.0,5585.0
4890,1.0,3716.0
4892,0.4,5340.0
4893,0.7,4942.0
4897,0.8,552.0
4898,0.6,8156.0
4899,0.2,2625.0
4900,0.5,5876.0
4902,0.6,13869.0
4906,0.3,10336.0
4912,0.9,10141.0
4917,0.3,4751.0
4922,0.9,439.0
4924,0.2,1802.0
4926,0.8,1120.0
4927,1.0,5586.0
4933,0.8,5243.0
4934,0.8,403.0
4935,0.6,8662.0
4937,0.2,10436.0
4938,0.7,4504.0
4939,0.8,10628.0
4940,0.8,3374.0
4941,0.5,3498.0
4942,0.7,7414.0
4943,0.8,1132.0
4944,0.5,14481.0
4945,1.0,6497.0
4946,0.1,6379.0
4949,0.6,4834.0
4950,0.8,3330.0
4954,1.0,5054.0
4955,0.9,15661.0
4961,0.9,5706.0
4964,0.2,1712.0
4966,0.4,4478.0
4968,0.6,4775.0
4969,0.0,868.0
4970,0.7,8204.0
4972,0.5,3844.0
4973,0.9,8159.0
4974,0.9,7584.0
4977,0.1,12436.0
4978,1.0,244.0
4982,0.7,16766.0
4986,0.2,8780.0
4991,0.4,1161.0
4993,1.0,11948.0
4994,0.8,2539.0
4996,0.2,7256.0
4997,1.0,11611.0
5001,1.0,16299.0
5007,0.9,7881.0
5008,0.7,10390.0
5009,0.5,3322.0
5010,0.3,11657.0
5012,0.9,3228.0
5016,0.9,1119.0
5018,0.5,9991.0
5021,0.9,697.0
5024,0.7,12803.0
5025,0.0,12493.0
5026,1.0,8491.0
5027,0.6,6425.0
5028,0.8,1320.0
5029,0.5,3800.0
5030,0.8,1070.0
5031,0.7,1200.0
5034,0.2,9144.0
5038,0.8,13130.0
5039,1.0,388.0
5045,0.1,13973.0
5047,1.0,547.0
5050,0.6,9287.0
5051,0.8,7664.0
5053,1.0,4209.0
5054,0.9,4043.0
5055,1.0,1989.0
5057,0.2,8496.0
5058,0.6,3819.0
5059,1.0,7178.0
5061,1.0,1446.0
5062,0.3,13521.0
5065,0.6,4131.0
5066,1.0,3372.0
5068,0.3,3635.0
5072,0.9,13000.0
5073,1.0,2553.0
5074,0.4,2289.0
5075,0.6,2429.0
5078,0.4,2401.0
5083,0.6,6373.0
5084,0.7,6993.0
5085,0.6,653.0
5087,1.0,9666.0
5088,1.0,6443.0
5095,0.85,10380.0
5098,0.5,2907.0
5099,1.0,6603.0
5101,0.7,1902.0
5106,0.5,13816.0
5107,0.1,13492.0
5108,1.0,12292.0
5109,0.7,3185.0
5112,0.9,11481.0
5113,0.8,8908.0
5114,1.0,5657.0
5116,0.44,5835.0
5117,0.6,3386.0
5118,0.7,4035.0
5121,0.3,1008.0
5123,0.8,4627.0
5124,0.9,11243.0
5125,0.9,16753.0
5126,0.8,9647.0
5128,0.7,1226.0
5129,0.1,12452.0
5133,0.0,418.0
5134,1.0,1506.0
5136,0.9,2646.0
5138,0.9,3476.0
5139,0.3,3832.0
5141,0.3,4023.0
5142,0.4,14310.0
5144,1.0,11421.0
5148,0.7,4878.0
5150,0.8,2522.0
5151,0.5,3557.0
5152,1.0,1843.0
5154,0.9,1140.0
5156,1.0,1188.0
5157,0.5,10839.0
5158,0.9,831.0
5159,1.0,4171.0
5161,0.9,4990.0
5164,1.0,12615.0
5165,0.7,3293.0
5169,1.0,869.0
5170,0.0,5737.0
5172,1.0,14819.0
5173,0.8,8966.0
5175,1.0,4047.0
5177,0.4,708.0
5179,0.9,5097.0
5181,0.3,2348.0
5182,0.7,1737.0
5183,0.4,107.0
5184,0.0,6300.0
5188,1.0,1562.0
5189,0.2,3939.0
5190,0.9,6906.0
5192,0.5,115.0
5193,0.8,9556.0
5194,0.7,10169.0
5195,0.6,5857.0
5197,0.7,1603.0
5198,0.7,9197.0
5200,0.6,10825.0
5202,0.6,4695.0
5203,0.9,9244.0
5204,0.9,945.0
5206,0.5,9999.0
5210,1.0,9673.0
5211,1.0,13578.0
5213,0.3,8692.0
5221,0.9,3693.0
5224,0.8,7283.0
5227,0.9,7979.0
5228,0.7,5013.0
5231,0.7,544.0
5233,0.0,5556.0
5234,1.0,4975.0
5237,0.4,9259.0
5238,1.0,2186.0
5246,0.2,13369.0
5247,0.6,449.0
5250,1.0,8881.0
5253,0.0,13508.0
5255,0.6,13470.0
5256,0.6,4643.0
5257,1.0,7858.0
5258,0.6,5787.0
5259,0.5,4494.0
5263,0.5,2079.0
5264,0.3,11937.0
5267,0.3,329.0
5268,0.7,344.0
5269,0.5,6210.0
5270,0.6,12171.0
5273,0.9,9327.0
5279,1.0,7985.0
5281,0.1,9776.0
5283,0.3,14905.0
5285,0.9,11108.0
5286,0.6,11914.0
5289,1.0,5089.0
5290,0.9,1046.0
5291,0.2,9364.0
5294,1.0,8712.0
5295,0.7,5011.0
5296,0.1,3685.0
5298,0.4,1229.0
5299,0.3,1708.0
5300,0.1,361.0
5302,0.4,3036.0
5303,0.2,13792.0
5308,0.7,15468.0
5311,0.5,3598.0
5312,0.4,6483.0
5314,0.5,11792.0
5316,0.6,7990.0
5318,1.0,14148.0
5319,0.0,14106.0
5320,0.0,16191.0
5322,0.4,6253.0
